,Released,Genre,Country,imdbRating
2387,2014,Crime,Mexico,9606.6
2388,2014,Crime,Netherlands,701.5
2389,2014,Crime,Philippines,420.0
2390,2014,Crime,South Korea,72.0
2391,2014,Crime,Sweden,2101.8
2392,2014,Crime,Switzerland,3649.0
2393,2014,Crime,Turkey,1990.8
2394,2014,Crime,UK,226719.2375
2395,2014,Crime,USA,291837.777419
2396,2014,Documentary,Australia,6328.8
2397,2014,Documentary,Austria,84.7
2398,2014,Documentary,Bangladesh,72.8
2399,2014,Documentary,Canada,2376.13333333
2400,2014,Documentary,Croatia,508.2
2401,2014,Documentary,France,4243.13333333
2402,2014,Documentary,Germany,62.6
2403,2014,Documentary,Indonesia,72.8
2404,2014,Documentary,Italy,12555.2
2405,2014,Documentary,Japan,6206.4
2406,2014,Documentary,Jordan,60.0
2407,2014,Documentary,Kuwait,72.8
2408,2014,Documentary,Latvia,180.9
2409,2014,Documentary,Micronesia,102.4
2410,2014,Documentary,Namibia,101.2
2411,2014,Documentary,Netherlands,674.1
2412,2014,Documentary,New Zealand,12555.2
2413,2014,Documentary,Norway,72.8
2414,2014,Documentary,Pakistan,72.8
2415,2014,Documentary,Panama,6206.4
2416,2014,Documentary,Puerto Rico,102.4
2417,2014,Documentary,Russia,180.9
2418,2014,Documentary,South Africa,79.0
2419,2014,Documentary,Switzerland,87.7
2420,2014,Documentary,Turkey,123.5
2421,2014,Documentary,UK,1564.11111111
2422,2014,Documentary,USA,5320.41034483
2423,2014,Drama,Argentina,29879.2
2424,2014,Drama,Australia,36601.8833333
2425,2014,Drama,Austria,7098.3
2426,2014,Drama,Azerbaijan,102.0
2427,2014,Drama,Belgium,67927.7
2428,2014,Drama,Brazil,163.4
2429,2014,Drama,Canada,63947.3428571
2430,2014,Drama,Chile,53.0
2431,2014,Drama,China,378202.166667
2432,2014,Drama,Croatia,791.0
2433,2014,Drama,Czech Republic,127.5
2434,2014,Drama,Denmark,7486.2
2435,2014,Drama,Finland,437.3
2436,2014,Drama,France,126185.564706
2437,2014,Drama,Germany,408958.318182
2438,2014,Drama,Hungary,3159.46666667
2439,2014,Drama,Iceland,1107.2
2440,2014,Drama,India,35110.0833333
2441,2014,Drama,Indonesia,24609.0
2442,2014,Drama,Iran,1597.2
2443,2014,Drama,Ireland,2728.66666667
2444,2014,Drama,Israel,121.766666667
2445,2014,Drama,Italy,107415.733333
2446,2014,Drama,Japan,116415.5
2447,2014,Drama,Malaysia,3648.0
2448,2014,Drama,Mexico,8730.0
2449,2014,Drama,Netherlands,7245.28571429
2450,2014,Drama,Norway,6818.91428571
2451,2014,Drama,Pakistan,416.6
2452,2014,Drama,Philippines,420.0
2453,2014,Drama,Poland,25905.3333333
2454,2014,Drama,Portugal,172.8
2455,2014,Drama,Republic of Macedonia,1604.3
2456,2014,Drama,Romania,223.6
2457,2014,Drama,Russia,156512.75
2458,2014,Drama,Serbia,1604.3
2459,2014,Drama,Slovakia,1618.4
2460,2014,Drama,South Africa,152335.266667
2461,2014,Drama,South Korea,1289.2
2462,2014,Drama,Spain,104160.288889
2463,2014,Drama,Sweden,10360.35
2464,2014,Drama,Switzerland,36698.5
2465,2014,Drama,Syria,153.6
2466,2014,Drama,Taiwan,201.5
2467,2014,Drama,Thailand,42.0
2468,2014,Drama,Turkey,6592.4
2469,2014,Drama,UK,404066.94878
2470,2014,Drama,USA,212448.245669
2471,2014,Drama,United Arab Emirates,229.6
2472,2014,Family,Belgium,78499.2
2473,2014,Family,Denmark,115652.95
2474,2014,Family,France,78084.0
2475,2014,Family,Germany,3097.2
2476,2014,Family,India,9663.5
2477,2014,Family,Ireland,78354.2666667
2478,2014,Family,Italy,62.4
2479,2014,Family,Japan,177.65
2480,2014,Family,Jordan,60.0
2481,2014,Family,Luxembourg,231092.4
2482,2014,Family,Malaysia,3648.0
2483,2014,Family,Netherlands,928.7
2484,2014,Family,Norway,1143.1
2485,2014,Family,Philippines,112.8
2486,2014,Family,Portugal,324.0
2487,2014,Family,Syria,153.6
2488,2014,Family,Turkey,174.2
2489,2014,Family,UK,453676.825
2490,2014,Family,USA,67507.7645161
2491,2014,Fantasy,Belgium,69912.0
2492,2014,Fantasy,Brazil,3240.6
2493,2014,Fantasy,Canada,45224.75
2494,2014,Fantasy,Denmark,14227.2
2495,2014,Fantasy,France,278.8
2496,2014,Fantasy,Germany,7152.65
2497,2014,Fantasy,Greece,78.1
2498,2014,Fantasy,Japan,152741.866667
2499,2014,Fantasy,New Zealand,2687939.0
2500,2014,Fantasy,Norway,14227.2
2501,2014,Fantasy,South Korea,72.0
2502,2014,Fantasy,Sweden,14227.2
2503,2014,Fantasy,Taiwan,864.8
2504,2014,Fantasy,UK,3739.35
2505,2014,Fantasy,USA,276243.675
2506,2014,Fantasy,United Arab Emirates,123.0
2507,2014,Game-Show,Australia,173.6
2508,2014,Game-Show,Chile,55.3
2509,2014,Game-Show,Italy,29.0
2510,2014,History,Argentina,29879.2
2511,2014,History,Bangladesh,72.8
2512,2014,History,Belgium,142.8
2513,2014,History,Canada,2194.13333333
2514,2014,History,Croatia,1183.0
2515,2014,History,Finland,1058.6
2516,2014,History,France,15011.0
2517,2014,History,Germany,600.7
2518,2014,History,Hungary,6156.0
2519,2014,History,Indonesia,72.8
2520,2014,History,Italy,1183.0
2521,2014,History,Japan,6206.4
2522,2014,History,Kuwait,72.8
2523,2014,History,Namibia,101.2
2524,2014,History,Norway,14976.0
2525,2014,History,Pakistan,72.8
2526,2014,History,Panama,6206.4
2527,2014,History,Portugal,172.8
2528,2014,History,Spain,29879.2
2529,2014,History,Syria,153.6
2530,2014,History,Turkey,14398.7
2531,2014,History,UK,1552.66
2532,2014,History,USA,3316.59333333
2533,2014,Horror,Belgium,69912.0
2534,2014,Horror,Canada,23605.1666667
2535,2014,Horror,Denmark,2057.15
2536,2014,Horror,France,217880.566667
2537,2014,Horror,Germany,1203.26666667
2538,2014,Horror,India,92.4
2539,2014,Horror,Japan,64439.8
2540,2014,Horror,Portugal,61.7
2541,2014,Horror,Russia,887.5
2542,2014,Horror,Spain,596.033333333
2543,2014,Horror,Sweden,2057.15
2544,2014,Horror,Taiwan,1794.0
2545,2014,Horror,UK,509.85
2546,2014,Horror,USA,30022.6456522
2547,2014,Horror,United Arab Emirates,158.4
2548,2014,Music,Australia,245.2
2549,2014,Music,Germany,97.5
2550,2014,Music,Hungary,1704.0
2551,2014,Music,India,9769.5
2552,2014,Music,Netherlands,693.0
2553,2014,Music,Russia,68.8
2554,2014,Music,UK,63.9
2555,2014,Music,USA,45348.0631579
2556,2014,Musical,Canada,18548.4
2557,2014,Musical,Latvia,4316.8
2558,2014,Musical,UK,292.0
2559,2014,Musical,USA,1368.4
2560,2014,Mystery,Australia,6781.5
2561,2014,Mystery,Canada,716417.1
2562,2014,Mystery,Chile,32.0
2563,2014,Mystery,China,1112057.1
2564,2014,Mystery,Denmark,1471.1
2565,2014,Mystery,France,511148.5
2566,2014,Mystery,Japan,8294.4
2567,2014,Mystery,Russia,127.55
2568,2014,Mystery,South Korea,72.0
2569,2014,Mystery,Spain,50293.65
2570,2014,Mystery,Sweden,1471.1
2571,2014,Mystery,Turkey,150.0
2572,2014,Mystery,UK,605117.35
2573,2014,Mystery,USA,568345.161905
2574,2014,News,Austria,123.2
2575,2014,News,Canada,6206.4
2576,2014,News,Croatia,123.2
2577,2014,News,France,2246.6
2578,2014,News,Japan,6206.4
2579,2014,News,Namibia,101.2
2580,2014,News,Panama,6206.4
2581,2014,News,UK,388.3
2582,2014,News,USA,1535.42
2583,2014,Reality-TV,Australia,173.6
2584,2014,Reality-TV,Brazil,527.0
2585,2014,Reality-TV,Chile,55.3
2586,2014,Reality-TV,Italy,29.0
2587,2014,Reality-TV,Japan,155.0
2588,2014,Reality-TV,Norway,36.0
2589,2014,Reality-TV,Russia,131.4
2590,2014,Reality-TV,South Korea,623.2
2591,2014,Reality-TV,Spain,25.6
2592,2014,Reality-TV,UK,230.766666667
2593,2014,Reality-TV,USA,729.275
2594,2014,Romance,Argentina,2889.6
2595,2014,Romance,Australia,6191.35
2596,2014,Romance,Belgium,43929.9
2597,2014,Romance,Brazil,121.3
2598,2014,Romance,Canada,128.0
2599,2014,Romance,Chile,55.3
2600,2014,Romance,China,556123.05
2601,2014,Romance,Colombia,32.2
2602,2014,Romance,Croatia,893.2
2603,2014,Romance,Cyprus,3447.2
2604,2014,Romance,Côte d'Ivoire,409.6
2605,2014,Romance,France,27105.42
2606,2014,Romance,Germany,520430.4
2607,2014,Romance,Ghana,99.6
2608,2014,Romance,India,4779.3
2609,2014,Romance,Israel,128.0
2610,2014,Romance,Italy,37538.4
2611,2014,Romance,Japan,1029.025
2612,2014,Romance,Mexico,5858.26666667
2613,2014,Romance,Moldova,607.2
2614,2014,Romance,Netherlands,23880.35
2615,2014,Romance,Norway,1873.8
2616,2014,Romance,Pakistan,1115.4
2617,2014,Romance,Peru,213.2
2618,2014,Romance,Philippines,420.0
2619,2014,Romance,Poland,335.5
2620,2014,Romance,South Korea,453.65
2621,2014,Romance,Spain,2889.6
2622,2014,Romance,Sweden,6493.5
2623,2014,Romance,Switzerland,73267.8
2624,2014,Romance,UK,167557.45
2625,2014,Romance,USA,114281.296552
2626,2014,Romance,United Arab Emirates,229.6
2627,2014,Sci-Fi,Australia,35797.35
2628,2014,Sci-Fi,Brazil,41.0
2629,2014,Sci-Fi,Canada,1955850.125
2630,2014,Sci-Fi,Denmark,1471.1
2631,2014,Sci-Fi,Finland,924.6
2632,2014,Sci-Fi,France,646314.5
2633,2014,Sci-Fi,Greece,100.5
2634,2014,Sci-Fi,Italy,100.5
2635,2014,Sci-Fi,Japan,265345.625
2636,2014,Sci-Fi,Palestine,1128.9
2637,2014,Sci-Fi,Romania,100.5
2638,2014,Sci-Fi,Russia,887.5
2639,2014,Sci-Fi,South Korea,1092.0
2640,2014,Sci-Fi,Spain,52.8
2641,2014,Sci-Fi,Sweden,1471.1
2642,2014,Sci-Fi,Thailand,576.3
2643,2014,Sci-Fi,Turkey,163.8
2644,2014,Sci-Fi,UK,2916228.97143
2645,2014,Sci-Fi,USA,1301630.05862
2646,2014,Short,Australia,103.8
2647,2014,Short,Brazil,32.2
2648,2014,Short,Canada,3177.575
2649,2014,Short,Croatia,130.5
2650,2014,Short,Czech Republic,127.5
2651,2014,Short,Finland,924.6
2652,2014,Short,France,411.85
2653,2014,Short,Germany,763.16
2654,2014,Short,Hong Kong,553.8
2655,2014,Short,India,76.1
2656,2014,Short,Italy,135.6
2657,2014,Short,Jordan,60.0
2658,2014,Short,Kenya,60.2
2659,2014,Short,Mexico,114.8
2660,2014,Short,Netherlands,58.8666666667
2661,2014,Short,Portugal,74.4
2662,2014,Short,Romania,223.6
2663,2014,Short,Russia,68.8
2664,2014,Short,Spain,322.0
2665,2014,Short,Taiwan,278.8
2666,2014,Short,Turkey,493.2
2667,2014,Short,UK,571.990909091
2668,2014,Short,USA,907.196
2669,2014,Sport,Australia,6328.8
2670,2014,Sport,Canada,1462.9
2671,2014,Sport,France,12555.2
2672,2014,Sport,India,4868.75
2673,2014,Sport,Italy,12555.2
2674,2014,Sport,Japan,27.0
2675,2014,Sport,Micronesia,102.4
2676,2014,Sport,Netherlands,455.0
2677,2014,Sport,New Zealand,12555.2
2678,2014,Sport,Norway,1143.1
2679,2014,Sport,Puerto Rico,102.4
2680,2014,Sport,UK,6302.1
2681,2014,Sport,USA,2237.25
2682,2014,Talk-Show,Belgium,291.1
2683,2014,Talk-Show,Canada,46.2
2684,2014,Talk-Show,Germany,147.0
2685,2014,Talk-Show,India,49.85
2686,2014,Talk-Show,Netherlands,291.1
2687,2014,Talk-Show,Norway,38.4
2688,2014,Talk-Show,UK,113.9
2689,2014,Talk-Show,USA,26230.8666667
2690,2014,Thriller,Argentina,14962.0
2691,2014,Thriller,Australia,19661.025
2692,2014,Thriller,Barbados,56.0
2693,2014,Thriller,Belgium,408733.5
2694,2014,Thriller,Brazil,1137.55
2695,2014,Thriller,Bulgaria,798313.1
2696,2014,Thriller,Canada,288807.4
2697,2014,Thriller,Denmark,408733.5
2698,2014,Thriller,Finland,127.8
2699,2014,Thriller,France,259412.546154
2700,2014,Thriller,Germany,404524.75
2701,2014,Thriller,Hungary,6156.0
2702,2014,Thriller,India,21441.8166667
2703,2014,Thriller,Indonesia,24609.0
2704,2014,Thriller,Ireland,4524.23333333
2705,2014,Thriller,Japan,12404.6
2706,2014,Thriller,Mexico,18950.8
2707,2014,Thriller,Norway,15199.2
2708,2014,Thriller,Pakistan,1115.4
2709,2014,Thriller,Poland,59.4
2710,2014,Thriller,Portugal,49.0
2711,2014,Thriller,Russia,624426.8
2712,2014,Thriller,South Korea,640.0
2713,2014,Thriller,Spain,65200.85
2714,2014,Thriller,Sweden,408733.5
2715,2014,Thriller,Turkey,3831.6
2716,2014,Thriller,UK,303698.844444
2717,2014,Thriller,USA,143708.598148
2718,2014,War,Australia,2823.2
2719,2014,War,Denmark,14227.2
2720,2014,War,Germany,14227.2
2721,2014,War,Norway,14227.2
2722,2014,War,Poland,226.8
2723,2014,War,Sweden,14227.2
2724,2014,War,USA,5177.2
2725,2014,Western,Argentina,34.3
2726,2014,Western,France,34.3
2727,2014,Western,Hungary,1618.4
2728,2014,Western,Slovakia,1618.4
2729,2014,Western,USA,1821.2
2730,2015,Action,Australia,43649.3
2731,2015,Action,Belgium,13454.5
2732,2015,Action,Brazil,190.0
2733,2015,Action,Canada,17999.3
2734,2015,Action,China,606642.466667
2735,2015,Action,Czech Republic,416.0
2736,2015,Action,Denmark,587.5
2737,2015,Action,France,1095.0
2738,2015,Action,Germany,520489.166667
2739,2015,Action,Hong Kong,606642.466667
2740,2015,Action,Hungary,8784.0
2741,2015,Action,India,11935.4
2742,2015,Action,Ireland,188.6
2743,2015,Action,Japan,6437.59
2744,2015,Action,Kazakhstan,416.0
2745,2015,Action,Russia,258.6
2746,2015,Action,South Korea,8900.35
2747,2015,Action,Spain,867373.0
2748,2015,Action,Sweden,1324.05
2749,2015,Action,Turkey,65746.8
2750,2015,Action,UK,618308.111111
2751,2015,Action,USA,626571.578
2752,2015,Action,United Arab Emirates,17640.0
2753,2015,Adult,USA,115.5
2754,2015,Adventure,Australia,329697.9
2755,2015,Adventure,Brazil,108964.8
2756,2015,Adventure,Canada,2643.32
2757,2015,Adventure,China,593586.9
2758,2015,Adventure,Colombia,525.6
2759,2015,Adventure,Cuba,363.0
2760,2015,Adventure,Czech Republic,1036.8
2761,2015,Adventure,Denmark,587.5
2762,2015,Adventure,Ethiopia,525.6
2763,2015,Adventure,France,93924.4
2764,2015,Adventure,Germany,592809.8
2765,2015,Adventure,Greece,153.7
2766,2015,Adventure,Guatemala,525.6
2767,2015,Adventure,Honduras,525.6
2768,2015,Adventure,Hong Kong,1779685.2
2769,2015,Adventure,Iceland,1013411.4
2770,2015,Adventure,India,525.6
2771,2015,Adventure,Israel,2550.6
2772,2015,Adventure,Italy,525.6
2773,2015,Adventure,Japan,10106.58
2774,2015,Adventure,Lithuania,525.6
2775,2015,Adventure,Mexico,525.6
2776,2015,Adventure,Nicaragua,525.6
2777,2015,Adventure,Slovakia,1036.8
2778,2015,Adventure,South Korea,525.6
2779,2015,Adventure,Spain,433868.0
2780,2015,Adventure,Sweden,525.6
2781,2015,Adventure,Switzerland,525.6
2782,2015,Adventure,Turkey,288.9
2783,2015,Adventure,UK,650166.1
2784,2015,Adventure,USA,691515.575
2785,2015,Animation,Canada,49.0
2786,2015,Animation,Cuba,363.0
2787,2015,Animation,Denmark,587.5
2788,2015,Animation,France,62635.6
2789,2015,Animation,Germany,418.0
2790,2015,Animation,Hungary,57.0
2791,2015,Animation,Japan,3189.36363636
2792,2015,Animation,Spain,363.0
2793,2015,Animation,UK,186753.8
2794,2015,Animation,USA,263865.782609
2795,2015,Biography,Australia,26988.0
2796,2015,Biography,Brazil,26.0
2797,2015,Biography,Canada,19728.7
2798,2015,Biography,Cuba,26.0
2799,2015,Biography,France,140.1
2800,2015,Biography,Germany,13539.1
2801,2015,Biography,Iceland,1013411.4
2802,2015,Biography,India,25879.4
2803,2015,Biography,Ireland,1388.4
2804,2015,Biography,Japan,44.0
2805,2015,Biography,Luxembourg,190.0
2806,2015,Biography,New Zealand,77.4
2807,2015,Biography,Nicaragua,1201.2
2808,2015,Biography,Romania,48.0
2809,2015,Biography,Serbia,352.0
2810,2015,Biography,Spain,1247.0
2811,2015,Biography,UK,260167.8
2812,2015,Biography,USA,71529.0157895
2813,2015,Comedy,Argentina,2989.0
2814,2015,Comedy,Australia,138792.833333
2815,2015,Comedy,Austria,185.6
2816,2015,Comedy,Barbados,207.2
2817,2015,Comedy,Belgium,184.3
2818,2015,Comedy,Brazil,109.0
2819,2015,Comedy,Canada,1659.74285714
2820,2015,Comedy,Chile,2989.0
2821,2015,Comedy,China,526.4
2822,2015,Comedy,Croatia,78.3
2823,2015,Comedy,Czech Republic,1241.1
2824,2015,Comedy,Finland,693.0
2825,2015,Comedy,France,43329.6
2826,2015,Comedy,Germany,2140.58
2827,2015,Comedy,Hong Kong,59.2
2828,2015,Comedy,Hungary,8784.0
2829,2015,Comedy,India,4694.8
2830,2015,Comedy,Ireland,60.0
2831,2015,Comedy,Israel,58.5
2832,2015,Comedy,Italy,26165.9
2833,2015,Comedy,Japan,2193.42
2834,2015,Comedy,Mexico,4394.45
2835,2015,Comedy,Netherlands,249.6
2836,2015,Comedy,New Zealand,62086.5
2837,2015,Comedy,Philippines,295.8
2838,2015,Comedy,Poland,7228.93333333
2839,2015,Comedy,Portugal,207.2
2840,2015,Comedy,Romania,7116.775
2841,2015,Comedy,Serbia,1012.0
2842,2015,Comedy,Slovakia,1036.8
2843,2015,Comedy,South Korea,6508.56666667
2844,2015,Comedy,Spain,2366.85
2845,2015,Comedy,Thailand,83.3
2846,2015,Comedy,Turkey,10880.3875
2847,2015,Comedy,UK,250928.0
2848,2015,Comedy,USA,136973.309091
2849,2015,Comedy,United Arab Emirates,17640.0
2850,2015,Crime,Belgium,55827.95
2851,2015,Crime,Brazil,54949.8
2852,2015,Crime,Canada,5073.15
2853,2015,Crime,Denmark,64.2
2854,2015,Crime,France,49165.7
2855,2015,Crime,Germany,188553.3
2856,2015,Crime,Greece,74.4
2857,2015,Crime,Hungary,8784.0
2858,2015,Crime,India,8840.0
2859,2015,Crime,Ireland,60.0
2860,2015,Crime,Italy,31528.8
2861,2015,Crime,Netherlands,4044.6
2862,2015,Crime,Nicaragua,1201.2
2863,2015,Crime,Panama,98201.4
2864,2015,Crime,Philippines,34507.2
2865,2015,Crime,Poland,1010.8
2866,2015,Crime,Romania,93.6
2867,2015,Crime,South Korea,6070.83333333
2868,2015,Crime,Spain,98201.4
2869,2015,Crime,Sweden,1324.05
2870,2015,Crime,Thailand,271.4
2871,2015,Crime,Turkey,35.2
2872,2015,Crime,UK,63573.6727273
2873,2015,Crime,USA,219478.025
2874,2015,Crime,United Arab Emirates,17640.0
2875,2015,Documentary,Argentina,510.0
2876,2015,Documentary,Australia,1835.4
2877,2015,Documentary,Austria,129.6
2878,2015,Documentary,Belgium,401.2
2879,2015,Documentary,Brazil,26.0
2880,2015,Documentary,Canada,3576.91666667
2881,2015,Documentary,Colombia,525.6
2882,2015,Documentary,Cuba,26.0
2883,2015,Documentary,Egypt,2891.4
2884,2015,Documentary,Ethiopia,525.6
2885,2015,Documentary,France,2750.52
2886,2015,Documentary,Germany,2772.56666667
2887,2015,Documentary,Guatemala,525.6
2888,2015,Documentary,Honduras,525.6
2889,2015,Documentary,India,308.3
2890,2015,Documentary,Ireland,1388.4
2891,2015,Documentary,Israel,2721.0
2892,2015,Documentary,Italy,525.6
2893,2015,Documentary,Japan,44.0
2894,2015,Documentary,Lebanon,2891.4
2895,2015,Documentary,Lithuania,525.6
2896,2015,Documentary,Mexico,525.6
2897,2015,Documentary,Netherlands,2891.4
2898,2015,Documentary,Nicaragua,863.4
2899,2015,Documentary,Poland,32.0
2900,2015,Documentary,Romania,7522.5
2901,2015,Documentary,South Korea,525.6
2902,2015,Documentary,Spain,510.0
2903,2015,Documentary,Sweden,525.6
2904,2015,Documentary,Switzerland,525.6
2905,2015,Documentary,Turkey,615.3
2906,2015,Documentary,UK,1441.83076923
2907,2015,Documentary,USA,5140.45833333
2908,2015,Drama,Argentina,2989.0
2909,2015,Drama,Australia,5211.3
2910,2015,Drama,Austria,129.6
2911,2015,Drama,Barbados,207.2
2912,2015,Drama,Belgium,77104.6333333
2913,2015,Drama,Brazil,20342.7666667
2914,2015,Drama,Canada,89112.0529412
2915,2015,Drama,Chile,116477.9
2916,2015,Drama,China,20221.7
2917,2015,Drama,Croatia,987.15
2918,2015,Drama,Czech Republic,1445.4
2919,2015,Drama,Finland,740.25
2920,2015,Drama,France,32318.475
2921,2015,Drama,Georgia,101.4
2922,2015,Drama,Germany,14133.2375
2923,2015,Drama,Greece,139.9
2924,2015,Drama,Hong Kong,10716.65
2925,2015,Drama,Hungary,254.2
2926,2015,Drama,Iceland,1013411.4
2927,2015,Drama,India,4571.86
2928,2015,Drama,Iran,63.0
2929,2015,Drama,Ireland,157993.2
2930,2015,Drama,Israel,269.1
2931,2015,Drama,Italy,20803.0
2932,2015,Drama,Japan,8898.6375
2933,2015,Drama,Lebanon,26.0
2934,2015,Drama,Lithuania,47.0
2935,2015,Drama,Mexico,22342.4
2936,2015,Drama,Netherlands,2188.35
2937,2015,Drama,Norway,281.4
2938,2015,Drama,Panama,98201.4
2939,2015,Drama,Philippines,295.8
2940,2015,Drama,Poland,4157.73333333
2941,2015,Drama,Portugal,233.1
2942,2015,Drama,Republic of Macedonia,1909.5
2943,2015,Drama,Romania,20803.0
2944,2015,Drama,Russia,101.2
2945,2015,Drama,Serbia,1130.75
2946,2015,Drama,Slovenia,455.0
2947,2015,Drama,South Africa,71136.2
2948,2015,Drama,South Korea,1202.775
2949,2015,Drama,Spain,18222.6
2950,2015,Drama,Sweden,938.425
2951,2015,Drama,Switzerland,177906.4
2952,2015,Drama,Thailand,271.4
2953,2015,Drama,Turkey,3021.16
2954,2015,Drama,UK,95637.0735294
2955,2015,Drama,USA,106176.414286
2956,2015,Family,Australia,329697.9
2957,2015,Family,Canada,3229.74
2958,2015,Family,Czech Republic,1036.8
2959,2015,Family,Denmark,3808.0
2960,2015,Family,France,9034.7
2961,2015,Family,Germany,1470.26666667
2962,2015,Family,India,8008.36666667
2963,2015,Family,Ireland,1611.7
2964,2015,Family,Israel,269.1
2965,2015,Family,Japan,312.0
2966,2015,Family,Mexico,8636.4
2967,2015,Family,Netherlands,3808.0
2968,2015,Family,Norway,281.4
2969,2015,Family,Slovakia,1036.8
2970,2015,Family,Spain,295454.6
2971,2015,Family,Turkey,2899.96
2972,2015,Family,UK,251999.733333
2973,2015,Family,USA,88104.9034483
2974,2015,Fantasy,Barbados,207.2
2975,2015,Fantasy,Canada,205856.433333
2976,2015,Fantasy,China,993.6
2977,2015,Fantasy,France,380.366666667
2978,2015,Fantasy,Greece,34.0
2979,2015,Fantasy,Japan,1883.9
2980,2015,Fantasy,Laos,113.6
2981,2015,Fantasy,Luxembourg,190.0
2982,2015,Fantasy,Netherlands,113.6
2983,2015,Fantasy,Thailand,113.6
2984,2015,Fantasy,Turkey,52.2
2985,2015,Fantasy,UK,377456.1
2986,2015,Fantasy,USA,423117.36875
2987,2015,Fantasy,Vietnam,113.6
2988,2015,Game-Show,USA,580.8
2989,2015,History,Australia,106.6
2990,2015,History,Austria,322.75
2991,2015,History,Canada,128.2
2992,2015,History,Egypt,2891.4
2993,2015,History,France,90.2
2994,2015,History,Germany,3806.35
2995,2015,History,India,1342.2
2996,2015,History,Iran,3491.4
2997,2015,History,Israel,2721.0
2998,2015,History,Lebanon,2891.4
2999,2015,History,Mexico,67.0
3000,2015,History,Netherlands,2891.4
3001,2015,History,Romania,7522.5
3002,2015,History,Spain,371.45
3003,2015,History,UK,4844.73333333
3004,2015,History,USA,7450.61904762
3005,2015,Horror,Australia,663.0
3006,2015,Horror,Austria,726.8
3007,2015,Horror,Belgium,287.0
3008,2015,Horror,Canada,107434.457143
3009,2015,Horror,Chile,229966.8
3010,2015,Horror,Czech Republic,416.0
3011,2015,Horror,France,2533.075
3012,2015,Horror,Germany,2367.56666667
3013,2015,Horror,Hong Kong,164.0
3014,2015,Horror,India,4682.8
3015,2015,Horror,Kazakhstan,416.0
3016,2015,Horror,New Zealand,62086.5
3017,2015,Horror,Portugal,3810.6
3018,2015,Horror,Russia,416.0
3019,2015,Horror,South Africa,64.9
3020,2015,Horror,South Korea,1693.7
3021,2015,Horror,Switzerland,177906.4
3022,2015,Horror,UK,15751.7428571
3023,2015,Horror,USA,52585.0244898
3024,2015,Music,Australia,3564.2
3025,2015,Music,France,51269.9
3026,2015,Music,Germany,851.4
3027,2015,Music,Hungary,254.2
3028,2015,Music,India,6407.1
3029,2015,Music,Israel,64.8
3030,2015,Music,Japan,173.9
3031,2015,Music,Philippines,55.2
3032,2015,Music,UK,22064.7142857
3033,2015,Music,USA,30230.1304348
3034,2015,Musical,Argentina,510.0
3035,2015,Musical,Canada,73.2
3036,2015,Musical,France,357.4
3037,2015,Musical,Spain,510.0
3038,2015,Musical,UK,63.9
3039,2015,Musical,USA,13171.5
3040,2015,Mystery,Algeria,803.6
3041,2015,Mystery,Austria,567.6
3042,2015,Mystery,Canada,14437.6
3043,2015,Mystery,Germany,184.8
3044,2015,Mystery,Greece,232.0
3045,2015,Mystery,India,4506.6
3046,2015,Mystery,Italy,60.3
3047,2015,Mystery,Malaysia,165.2
3048,2015,Mystery,Poland,1010.8
3049,2015,Mystery,Sweden,1384.5
3050,2015,Mystery,Turkey,112.2
3051,2015,Mystery,UK,28688.96
3052,2015,Mystery,USA,50096.2615385
3053,2015,News,Canada,885.0
3054,2015,News,Colombia,525.6
3055,2015,News,Ethiopia,525.6
3056,2015,News,France,885.0
3057,2015,News,Guatemala,525.6
3058,2015,News,Honduras,525.6
3059,2015,News,India,525.6
3060,2015,News,Italy,525.6
3061,2015,News,Lithuania,525.6
3062,2015,News,Mexico,525.6
3063,2015,News,Nicaragua,525.6
3064,2015,News,South Korea,525.6
3065,2015,News,Sweden,525.6
3066,2015,News,Switzerland,525.6
3067,2015,News,Turkey,525.6
3068,2015,News,UK,705.3
3069,2015,News,USA,6108.48
3070,2015,Reality-TV,Canada,113.95
3071,2015,Reality-TV,Egypt,115.2
3072,2015,Reality-TV,UK,417.666666667
3073,2015,Reality-TV,USA,1033.66153846
3074,2015,Romance,Argentina,2989.0
3075,2015,Romance,Belgium,108929.7
3076,2015,Romance,Brazil,6082.45
3077,2015,Romance,Canada,314901.3
3078,2015,Romance,Chile,2989.0
3079,2015,Romance,China,87.0
3080,2015,Romance,Colombia,571.2
3081,2015,Romance,Estonia,2058.4
3082,2015,Romance,France,46477.775
3083,2015,Romance,Germany,2280.68333333
3084,2015,Romance,Hong Kong,59.2
3085,2015,Romance,India,2395.53333333
3086,2015,Romance,Ireland,315498.35
3087,2015,Romance,Israel,269.1
3088,2015,Romance,Japan,1466.9
3089,2015,Romance,Mexico,113.15
3090,2015,Romance,Netherlands,332.1
3091,2015,Romance,New Zealand,1561.4
3092,2015,Romance,Norway,217.0
3093,2015,Romance,Panama,98201.4
3094,2015,Romance,Philippines,295.8
3095,2015,Romance,Poland,1292.0
3096,2015,Romance,Portugal,207.2
3097,2015,Romance,Singapore,114.8
3098,2015,Romance,Slovenia,98.4
3099,2015,Romance,South Korea,716.8
3100,2015,Romance,Spain,53169.7
3101,2015,Romance,Sweden,1014.7
3102,2015,Romance,Turkey,203.2
3103,2015,Romance,UK,115956.35
3104,2015,Romance,USA,64948.2857143
3105,2015,Romance,Ukraine,61866.0
