,YearMonth,Name,State,AvgTemp
18678,201506.0,CLEBURNE,TX,M
18679,201507.0,CLEBURNE,TX,M
18680,201508.0,CLEBURNE,TX,M
18681,201509.0,CLEBURNE,TX,M
18682,201510.0,CLEBURNE,TX,M
18683,201511.0,CLEBURNE,TX,M
18684,201512.0,CLEBURNE,TX,M
18685,201601.0,CLEBURNE,TX,M
18686,201602.0,CLEBURNE,TX,M
18687,201603.0,CLEBURNE,TX,M
18688,201604.0,CLEBURNE,TX,M
18689,201605.0,CLEBURNE,TX,M
18690,201606.0,CLEBURNE,TX,M
18691,201607.0,CLEBURNE,TX,M
18692,201608.0,CLEBURNE,TX,M
18693,201609.0,CLEBURNE,TX,M
18694,201610.0,CLEBURNE,TX,M
18695,201611.0,CLEBURNE,TX,M
18696,201612.0,CLEBURNE,TX,M
18697,201501.0,LLANO,TX,M
18698,201502.0,LLANO,TX,M
18699,201503.0,LLANO,TX,M
18700,201504.0,LLANO,TX,M
18701,201505.0,LLANO,TX,M
18702,201506.0,LLANO,TX,M
18703,201507.0,LLANO,TX,M
18704,201508.0,LLANO,TX,M
18705,201509.0,LLANO,TX,M
18706,201510.0,LLANO,TX,M
18707,201511.0,LLANO,TX,M
18708,201512.0,LLANO,TX,M
18709,201601.0,LLANO,TX,M
18710,201602.0,LLANO,TX,M
18711,201603.0,LLANO,TX,M
18712,201604.0,LLANO,TX,M
18713,201605.0,LLANO,TX,M
18714,201606.0,LLANO,TX,M
18715,201607.0,LLANO,TX,M
18716,201608.0,LLANO,TX,M
18717,201609.0,LLANO,TX,M
18718,201610.0,LLANO,TX,M
18719,201611.0,LLANO,TX,M
18720,201612.0,LLANO,TX,M
18721,201501.0,SEARCY,AR,M
18722,201502.0,SEARCY,AR,M
18723,201503.0,SEARCY,AR,M
18724,201504.0,SEARCY,AR,M
18725,201505.0,SEARCY,AR,M
18726,201506.0,SEARCY,AR,M
18727,201507.0,SEARCY,AR,M
18728,201508.0,SEARCY,AR,M
18729,201509.0,SEARCY,AR,M
18730,201510.0,SEARCY,AR,M
18731,201511.0,SEARCY,AR,M
18732,201512.0,SEARCY,AR,M
18733,201601.0,SEARCY,AR,M
18734,201602.0,SEARCY,AR,M
18735,201603.0,SEARCY,AR,M
18736,201604.0,SEARCY,AR,M
18737,201605.0,SEARCY,AR,M
18738,201606.0,SEARCY,AR,M
18739,201607.0,SEARCY,AR,M
18740,201608.0,SEARCY,AR,M
18741,201609.0,SEARCY,AR,M
18742,201610.0,SEARCY,AR,M
18743,201611.0,SEARCY,AR,M
18744,201612.0,SEARCY,AR,M
18745,201501.0,FORT POLK,LA,49.6
18746,201502.0,FORT POLK,LA,50.4
18747,201503.0,FORT POLK,LA,63.4
18748,201504.0,FORT POLK,LA,72.3
18749,201505.0,FORT POLK,LA,77.9
18750,201506.0,FORT POLK,LA,83.2
18751,201507.0,FORT POLK,LA,86.3
18752,201508.0,FORT POLK,LA,83.0
18753,201509.0,FORT POLK,LA,79.0
18754,201510.0,FORT POLK,LA,70.4
18755,201511.0,FORT POLK,LA,62.6
18756,201512.0,FORT POLK,LA,59.5
18757,201601.0,FORT POLK,LA,49.7
18758,201602.0,FORT POLK,LA,55.7
18759,201603.0,FORT POLK,LA,64.4
18760,201604.0,FORT POLK,LA,68.8
18761,201605.0,FORT POLK,LA,73.8
18762,201606.0,FORT POLK,LA,80.9
18763,201607.0,FORT POLK,LA,M
18764,201608.0,FORT POLK,LA,83.2
18765,201609.0,FORT POLK,LA,80.6
18766,201610.0,FORT POLK,LA,71.7
18767,201611.0,FORT POLK,LA,62.2
18769,201501.0,FORT RILEY,KS,M
18770,201502.0,FORT RILEY,KS,M
18771,201503.0,FORT RILEY,KS,M
18772,201504.0,FORT RILEY,KS,M
18773,201505.0,FORT RILEY,KS,M
18774,201506.0,FORT RILEY,KS,M
18775,201507.0,FORT RILEY,KS,M
18776,201508.0,FORT RILEY,KS,M
18777,201509.0,FORT RILEY,KS,M
18778,201510.0,FORT RILEY,KS,M
18779,201511.0,FORT RILEY,KS,M
18780,201512.0,FORT RILEY,KS,M
18781,201601.0,FORT RILEY,KS,M
18782,201602.0,FORT RILEY,KS,M
18783,201603.0,FORT RILEY,KS,M
18784,201604.0,FORT RILEY,KS,M
18785,201606.0,FORT RILEY,KS,M
18786,201607.0,FORT RILEY,KS,M
18787,201608.0,FORT RILEY,KS,M
18788,201609.0,FORT RILEY,KS,M
18789,201610.0,FORT RILEY,KS,M
18790,201611.0,FORT RILEY,KS,M
18791,201612.0,FORT RILEY,KS,M
18792,201501.0,MENA,AR,M
18793,201505.0,MENA,AR,M
18794,201506.0,MENA,AR,M
18795,201507.0,MENA,AR,M
18796,201508.0,MENA,AR,M
18797,201509.0,MENA,AR,M
18798,201510.0,MENA,AR,M
18799,201511.0,MENA,AR,M
18800,201512.0,MENA,AR,M
18801,201601.0,MENA,AR,M
18802,201602.0,MENA,AR,M
18803,201603.0,MENA,AR,M
18804,201604.0,MENA,AR,M
18805,201605.0,MENA,AR,M
18806,201606.0,MENA,AR,M
18807,201607.0,MENA,AR,M
18808,201608.0,MENA,AR,M
18809,201609.0,MENA,AR,M
18810,201610.0,MENA,AR,M
18811,201611.0,MENA,AR,M
18812,201612.0,MENA,AR,M
18813,201501.0,COMANCHE,TX,M
18814,201502.0,COMANCHE,TX,M
18815,201503.0,COMANCHE,TX,M
18816,201504.0,COMANCHE,TX,M
18817,201505.0,COMANCHE,TX,M
18818,201506.0,COMANCHE,TX,M
18819,201507.0,COMANCHE,TX,M
18820,201508.0,COMANCHE,TX,M
18821,201509.0,COMANCHE,TX,M
18822,201510.0,COMANCHE,TX,M
18823,201511.0,COMANCHE,TX,M
18824,201512.0,COMANCHE,TX,M
18825,201601.0,COMANCHE,TX,M
18826,201602.0,COMANCHE,TX,M
18827,201603.0,COMANCHE,TX,M
18828,201604.0,COMANCHE,TX,M
18829,201605.0,COMANCHE,TX,M
18830,201606.0,COMANCHE,TX,M
18831,201607.0,COMANCHE,TX,M
18832,201608.0,COMANCHE,TX,M
18833,201609.0,COMANCHE,TX,M
18834,201610.0,COMANCHE,TX,M
18835,201611.0,COMANCHE,TX,M
18836,201612.0,COMANCHE,TX,M
18837,201501.0,NORWOOD,MA,23.5
18838,201502.0,NORWOOD,MA,13.3
18839,201503.0,NORWOOD,MA,31.0
18840,201504.0,NORWOOD,MA,47.1
18841,201505.0,NORWOOD,MA,61.6
18842,201506.0,NORWOOD,MA,63.2
18843,201507.0,NORWOOD,MA,71.6
18844,201508.0,NORWOOD,MA,71.3
18845,201509.0,NORWOOD,MA,64.8
18846,201510.0,NORWOOD,MA,49.4
18847,201511.0,NORWOOD,MA,44.7
18848,201512.0,NORWOOD,MA,43.0
18849,201601.0,NORWOOD,MA,30.1
18850,201602.0,NORWOOD,MA,33.0
18851,201603.0,NORWOOD,MA,42.6
18852,201604.0,NORWOOD,MA,46.1
18853,201605.0,NORWOOD,MA,57.6
18854,201606.0,NORWOOD,MA,66.1
18855,201607.0,NORWOOD,MA,M
18856,201608.0,NORWOOD,MA,72.3
18857,201609.0,NORWOOD,MA,64.2
18858,201610.0,NORWOOD,MA,53.1
18859,201611.0,NORWOOD,MA,43.5
18860,201612.0,NORWOOD,MA,M
18861,201501.0,WHITEFIELD,NH,10.9
18862,201502.0,WHITEFIELD,NH,2.7
18863,201503.0,WHITEFIELD,NH,20.7
18864,201504.0,WHITEFIELD,NH,40.9
18865,201505.0,WHITEFIELD,NH,57.5
18866,201506.0,WHITEFIELD,NH,60.2
18867,201507.0,WHITEFIELD,NH,66.1
18868,201508.0,WHITEFIELD,NH,66.3
18869,201509.0,WHITEFIELD,NH,61.3
18870,201510.0,WHITEFIELD,NH,43.9
18871,201511.0,WHITEFIELD,NH,38.1
18872,201512.0,WHITEFIELD,NH,33.6
18873,201601.0,WHITEFIELD,NH,19.7
18874,201602.0,WHITEFIELD,NH,24.6
18875,201603.0,WHITEFIELD,NH,34.0
18876,201604.0,WHITEFIELD,NH,38.1
18877,201605.0,WHITEFIELD,NH,54.7
18878,201606.0,WHITEFIELD,NH,M
18879,201607.0,WHITEFIELD,NH,M
18880,201608.0,WHITEFIELD,NH,65.7
18881,201609.0,WHITEFIELD,NH,58.2
18882,201610.0,WHITEFIELD,NH,47.0
18883,201611.0,WHITEFIELD,NH,36.8
18884,201612.0,WHITEFIELD,NH,M
18885,201501.0,BEVERLY,MA,24.1
18886,201502.0,BEVERLY,MA,16.1
18887,201503.0,BEVERLY,MA,30.7
18888,201504.0,BEVERLY,MA,46.2
18889,201505.0,BEVERLY,MA,60.9
18890,201506.0,BEVERLY,MA,62.9
18891,201507.0,BEVERLY,MA,72.0
18892,201508.0,BEVERLY,MA,73.0
18893,201509.0,BEVERLY,MA,65.8
18894,201510.0,BEVERLY,MA,50.6
18895,201511.0,BEVERLY,MA,45.9
18896,201512.0,BEVERLY,MA,43.0
18897,201601.0,BEVERLY,MA,30.7
18898,201602.0,BEVERLY,MA,32.8
18899,201603.0,BEVERLY,MA,41.0
18900,201604.0,BEVERLY,MA,44.7
18901,201605.0,BEVERLY,MA,56.4
18902,201606.0,BEVERLY,MA,65.6
18903,201607.0,BEVERLY,MA,M
18904,201608.0,BEVERLY,MA,73.3
18905,201609.0,BEVERLY,MA,65.0
18906,201610.0,BEVERLY,MA,52.6
18907,201611.0,BEVERLY,MA,44.1
18908,201612.0,BEVERLY,MA,M
18909,201501.0,DANBURY,CT,23.8
18910,201502.0,DANBURY,CT,15.1
18911,201503.0,DANBURY,CT,31.1
18912,201504.0,DANBURY,CT,47.3
18913,201505.0,DANBURY,CT,62.4
18914,201506.0,DANBURY,CT,65.7
18915,201507.0,DANBURY,CT,71.8
18916,201508.0,DANBURY,CT,71.7
18917,201509.0,DANBURY,CT,67.3
18918,201510.0,DANBURY,CT,51.2
18919,201511.0,DANBURY,CT,45.7
18920,201512.0,DANBURY,CT,43.7
18921,201601.0,DANBURY,CT,29.1
18922,201602.0,DANBURY,CT,32.3
18923,201603.0,DANBURY,CT,43.4
18924,201604.0,DANBURY,CT,46.6
18925,201605.0,DANBURY,CT,58.3
18926,201606.0,DANBURY,CT,66.7
18927,201607.0,DANBURY,CT,M
18928,201608.0,DANBURY,CT,72.5
18929,201609.0,DANBURY,CT,64.9
18930,201610.0,DANBURY,CT,52.5
18931,201611.0,DANBURY,CT,42.5
18932,201612.0,DANBURY,CT,M
18933,201501.0,LANCASTER,PA,26.1
18934,201502.0,LANCASTER,PA,20.6
18935,201503.0,LANCASTER,PA,34.7
18936,201504.0,LANCASTER,PA,51.5
18937,201505.0,LANCASTER,PA,66.3
18938,201506.0,LANCASTER,PA,70.6
18939,201507.0,LANCASTER,PA,73.8
18940,201508.0,LANCASTER,PA,72.5
18941,201509.0,LANCASTER,PA,69.2
18942,201510.0,LANCASTER,PA,53.0
18943,201511.0,LANCASTER,PA,47.9
18944,201512.0,LANCASTER,PA,45.6
18945,201601.0,LANCASTER,PA,28.6
18946,201602.0,LANCASTER,PA,33.0
18947,201603.0,LANCASTER,PA,46.2
18948,201604.0,LANCASTER,PA,49.5
18949,201605.0,LANCASTER,PA,59.9
18950,201606.0,LANCASTER,PA,70.8
18951,201607.0,LANCASTER,PA,M
18952,201608.0,LANCASTER,PA,75.5
18953,201609.0,LANCASTER,PA,70.5
18954,201610.0,LANCASTER,PA,57.4
18955,201611.0,LANCASTER,PA,46.4
18956,201612.0,LANCASTER,PA,M
18957,201501.0,SPRINGFIELD,VT,15.4
18958,201502.0,SPRINGFIELD,VT,9.4
18959,201503.0,SPRINGFIELD,VT,26.1
18960,201504.0,SPRINGFIELD,VT,42.8
18961,201505.0,SPRINGFIELD,VT,60.6
18962,201506.0,SPRINGFIELD,VT,62.6
18963,201507.0,SPRINGFIELD,VT,69.3
18964,201508.0,SPRINGFIELD,VT,69.5
18965,201509.0,SPRINGFIELD,VT,63.6
18966,201510.0,SPRINGFIELD,VT,46.1
18967,201511.0,SPRINGFIELD,VT,41.3
18968,201512.0,SPRINGFIELD,VT,36.7
18969,201601.0,SPRINGFIELD,VT,24.0
18970,201602.0,SPRINGFIELD,VT,26.5
18971,201603.0,SPRINGFIELD,VT,37.7
18972,201604.0,SPRINGFIELD,VT,41.9
18973,201605.0,SPRINGFIELD,VT,56.7
18974,201606.0,SPRINGFIELD,VT,64.2
18975,201607.0,SPRINGFIELD,VT,M
18976,201608.0,SPRINGFIELD,VT,70.1
18977,201609.0,SPRINGFIELD,VT,61.6
18978,201610.0,SPRINGFIELD,VT,48.4
18979,201611.0,SPRINGFIELD,VT,38.6
18980,201612.0,SPRINGFIELD,VT,M
18981,201501.0,SAINT JOHNSBURY,VT,12.2
18982,201502.0,SAINT JOHNSBURY,VT,6.6
18983,201503.0,SAINT JOHNSBURY,VT,23.7
18984,201504.0,SAINT JOHNSBURY,VT,41.4
18985,201505.0,SAINT JOHNSBURY,VT,60.4
18986,201506.0,SAINT JOHNSBURY,VT,62.3
18987,201507.0,SAINT JOHNSBURY,VT,68.4
18988,201508.0,SAINT JOHNSBURY,VT,69.2
18989,201509.0,SAINT JOHNSBURY,VT,64.0
18990,201510.0,SAINT JOHNSBURY,VT,45.5
18991,201511.0,SAINT JOHNSBURY,VT,40.2
18992,201512.0,SAINT JOHNSBURY,VT,35.4
18993,201601.0,SAINT JOHNSBURY,VT,21.7
18994,201602.0,SAINT JOHNSBURY,VT,24.7
18995,201603.0,SAINT JOHNSBURY,VT,34.8
18996,201604.0,SAINT JOHNSBURY,VT,40.2
18997,201605.0,SAINT JOHNSBURY,VT,56.9
18998,201606.0,SAINT JOHNSBURY,VT,63.8
18999,201607.0,SAINT JOHNSBURY,VT,M
19000,201608.0,SAINT JOHNSBURY,VT,69.2
19001,201609.0,SAINT JOHNSBURY,VT,61.6
19002,201610.0,SAINT JOHNSBURY,VT,49.0
19003,201611.0,SAINT JOHNSBURY,VT,38.1
19004,201612.0,SAINT JOHNSBURY,VT,M
19005,201501.0,CALDWELL,NJ,26.5
19006,201502.0,CALDWELL,NJ,19.7
19007,201503.0,CALDWELL,NJ,34.7
19008,201504.0,CALDWELL,NJ,51.3
19009,201505.0,CALDWELL,NJ,66.1
19010,201506.0,CALDWELL,NJ,69.5
19011,201507.0,CALDWELL,NJ,75.9
19012,201508.0,CALDWELL,NJ,75.4
19013,201509.0,CALDWELL,NJ,70.5
19014,201510.0,CALDWELL,NJ,54.3
19015,201511.0,CALDWELL,NJ,49.4
19016,201512.0,CALDWELL,NJ,46.5
19017,201601.0,CALDWELL,NJ,31.4
19018,201602.0,CALDWELL,NJ,35.4
19019,201603.0,CALDWELL,NJ,47.0
19020,201604.0,CALDWELL,NJ,51.3
19021,201605.0,CALDWELL,NJ,61.4
19022,201606.0,CALDWELL,NJ,70.7
19023,201607.0,CALDWELL,NJ,M
19024,201608.0,CALDWELL,NJ,77.5
19025,201609.0,CALDWELL,NJ,69.5
19026,201610.0,CALDWELL,NJ,56.1
19027,201611.0,CALDWELL,NJ,47.2
19028,201612.0,CALDWELL,NJ,M
19029,201501.0,ORANGE,MA,17.8
19030,201502.0,ORANGE,MA,10.9
19031,201503.0,ORANGE,MA,26.9
19032,201504.0,ORANGE,MA,43.8
19033,201505.0,ORANGE,MA,61.4
19034,201506.0,ORANGE,MA,63.5
19035,201507.0,ORANGE,MA,70.2
19036,201508.0,ORANGE,MA,70.2
19037,201509.0,ORANGE,MA,64.4
19038,201510.0,ORANGE,MA,47.2
19039,201511.0,ORANGE,MA,41.8
19040,201512.0,ORANGE,MA,38.7
19041,201601.0,ORANGE,MA,25.9
19042,201602.0,ORANGE,MA,28.0
19043,201603.0,ORANGE,MA,39.9
19044,201604.0,ORANGE,MA,43.4
19045,201605.0,ORANGE,MA,56.8
19046,201606.0,ORANGE,MA,65.3
19047,201607.0,ORANGE,MA,M
19048,201608.0,ORANGE,MA,71.5
19049,201609.0,ORANGE,MA,62.8
19050,201610.0,ORANGE,MA,49.8
19051,201611.0,ORANGE,MA,39.0
19052,201612.0,ORANGE,MA,M
19053,201501.0,WELLSVILLE,NY,17.8
19054,201502.0,WELLSVILLE,NY,11.2
19055,201503.0,WELLSVILLE,NY,28.1
19056,201504.0,WELLSVILLE,NY,45.6
19057,201505.0,WELLSVILLE,NY,61.8
19058,201506.0,WELLSVILLE,NY,63.7
19059,201507.0,WELLSVILLE,NY,67.7
19060,201508.0,WELLSVILLE,NY,66.7
19061,201509.0,WELLSVILLE,NY,65.2
19062,201510.0,WELLSVILLE,NY,49.5
19063,201511.0,WELLSVILLE,NY,44.6
19064,201512.0,WELLSVILLE,NY,41.7
19065,201601.0,WELLSVILLE,NY,24.6
19066,201602.0,WELLSVILLE,NY,27.7
19067,201603.0,WELLSVILLE,NY,41.3
19068,201604.0,WELLSVILLE,NY,42.3
19069,201605.0,WELLSVILLE,NY,56.2
19070,201606.0,WELLSVILLE,NY,64.0
19071,201607.0,WELLSVILLE,NY,M
19072,201608.0,WELLSVILLE,NY,71.9
19073,201609.0,WELLSVILLE,NY,63.3
19074,201610.0,WELLSVILLE,NY,51.8
19075,201611.0,WELLSVILLE,NY,42.9
19076,201612.0,WELLSVILLE,NY,M
19077,201501.0,WILLIMANTIC,CT,22.2
19078,201502.0,WILLIMANTIC,CT,14.7
19079,201503.0,WILLIMANTIC,CT,30.8
19080,201504.0,WILLIMANTIC,CT,47.4
19081,201505.0,WILLIMANTIC,CT,63.9
19082,201506.0,WILLIMANTIC,CT,66.1
19083,201507.0,WILLIMANTIC,CT,73.4
19084,201508.0,WILLIMANTIC,CT,73.4
19085,201509.0,WILLIMANTIC,CT,68.2
19086,201510.0,WILLIMANTIC,CT,52.0
19087,201511.0,WILLIMANTIC,CT,46.6
19088,201512.0,WILLIMANTIC,CT,45.1
19089,201601.0,WILLIMANTIC,CT,31.0
19090,201602.0,WILLIMANTIC,CT,32.7
19091,201603.0,WILLIMANTIC,CT,45.0
19092,201604.0,WILLIMANTIC,CT,48.0
19093,201605.0,WILLIMANTIC,CT,60.4
19094,201606.0,WILLIMANTIC,CT,69.3
19095,201607.0,WILLIMANTIC,CT,M
19096,201608.0,WILLIMANTIC,CT,74.7
19097,201609.0,WILLIMANTIC,CT,67.2
19098,201610.0,WILLIMANTIC,CT,54.4
19099,201611.0,WILLIMANTIC,CT,44.5
19100,201612.0,WILLIMANTIC,CT,M
19101,201501.0,NORTH ADAMS,MA,17.7
19102,201502.0,NORTH ADAMS,MA,11.2
19103,201503.0,NORTH ADAMS,MA,27.5
19104,201504.0,NORTH ADAMS,MA,44.2
19105,201505.0,NORTH ADAMS,MA,61.5
19106,201506.0,NORTH ADAMS,MA,63.5
19107,201507.0,NORTH ADAMS,MA,68.7
19108,201508.0,NORTH ADAMS,MA,68.7
19109,201509.0,NORTH ADAMS,MA,64.2
19110,201510.0,NORTH ADAMS,MA,47.5
19111,201511.0,NORTH ADAMS,MA,43.1
19112,201512.0,NORTH ADAMS,MA,40.8
19113,201601.0,NORTH ADAMS,MA,26.0
19114,201602.0,NORTH ADAMS,MA,29.1
19115,201603.0,NORTH ADAMS,MA,40.1
19116,201604.0,NORTH ADAMS,MA,43.4
19117,201605.0,NORTH ADAMS,MA,56.7
19118,201606.0,NORTH ADAMS,MA,64.6
19119,201607.0,NORTH ADAMS,MA,M
19120,201608.0,NORTH ADAMS,MA,69.9
19121,201609.0,NORTH ADAMS,MA,62.3
19122,201610.0,NORTH ADAMS,MA,50.6
19123,201611.0,NORTH ADAMS,MA,39.7
19124,201612.0,NORTH ADAMS,MA,M
19125,201501.0,PLYMOUTH,MA,25.9
19126,201502.0,PLYMOUTH,MA,18.0
19127,201503.0,PLYMOUTH,MA,30.4
19128,201504.0,PLYMOUTH,MA,45.6
19129,201505.0,PLYMOUTH,MA,60.6
19130,201506.0,PLYMOUTH,MA,62.7
19131,201507.0,PLYMOUTH,MA,71.9
19132,201508.0,PLYMOUTH,MA,72.7
19133,201509.0,PLYMOUTH,MA,66.4
19134,201510.0,PLYMOUTH,MA,52.2
19135,201511.0,PLYMOUTH,MA,46.4
19136,201512.0,PLYMOUTH,MA,45.3
19137,201601.0,PLYMOUTH,MA,31.0
19138,201602.0,PLYMOUTH,MA,33.4
19139,201603.0,PLYMOUTH,MA,41.4
19140,201604.0,PLYMOUTH,MA,44.7
19141,201605.0,PLYMOUTH,MA,56.7
19142,201606.0,PLYMOUTH,MA,66.2
19143,201607.0,PLYMOUTH,MA,M
19144,201608.0,PLYMOUTH,MA,74.3
19145,201609.0,PLYMOUTH,MA,66.1
19146,201610.0,PLYMOUTH,MA,54.3
19147,201611.0,PLYMOUTH,MA,44.4
19148,201612.0,PLYMOUTH,MA,M
19149,201501.0,JAFFREY,NH,17.5
19150,201502.0,JAFFREY,NH,10.2
19151,201503.0,JAFFREY,NH,25.7
19152,201504.0,JAFFREY,NH,42.7
19153,201505.0,JAFFREY,NH,60.3
19154,201506.0,JAFFREY,NH,62.4
19155,201507.0,JAFFREY,NH,68.6
19156,201508.0,JAFFREY,NH,69.0
19157,201509.0,JAFFREY,NH,63.4
19158,201510.0,JAFFREY,NH,46.7
19159,201511.0,JAFFREY,NH,42.0
19160,201512.0,JAFFREY,NH,38.2
19161,201601.0,JAFFREY,NH,25.0
19162,201602.0,JAFFREY,NH,26.5
19163,201603.0,JAFFREY,NH,38.3
19164,201604.0,JAFFREY,NH,41.9
19165,201605.0,JAFFREY,NH,55.6
19166,201606.0,JAFFREY,NH,64.2
19167,201607.0,JAFFREY,NH,M
19168,201608.0,JAFFREY,NH,70.5
19169,201609.0,JAFFREY,NH,62.2
19170,201610.0,JAFFREY,NH,49.2
19171,201611.0,JAFFREY,NH,37.7
19172,201612.0,JAFFREY,NH,M
19173,201501.0,MORRISVILLE,VT,11.1
19174,201502.0,MORRISVILLE,VT,4.6
19175,201503.0,MORRISVILLE,VT,23.0
19176,201504.0,MORRISVILLE,VT,40.7
19177,201505.0,MORRISVILLE,VT,60.4
19178,201506.0,MORRISVILLE,VT,62.7
19179,201507.0,MORRISVILLE,VT,69.1
19180,201508.0,MORRISVILLE,VT,69.8
19181,201509.0,MORRISVILLE,VT,64.6
19182,201510.0,MORRISVILLE,VT,45.6
19183,201511.0,MORRISVILLE,VT,40.9
19184,201512.0,MORRISVILLE,VT,36.7
19185,201601.0,MORRISVILLE,VT,21.4
19186,201602.0,MORRISVILLE,VT,24.1
19187,201603.0,MORRISVILLE,VT,33.0
19188,201604.0,MORRISVILLE,VT,37.5
19189,201605.0,MORRISVILLE,VT,54.3
19190,201606.0,MORRISVILLE,VT,61.5
19191,201607.0,MORRISVILLE,VT,M
19192,201608.0,MORRISVILLE,VT,67.9
19193,201609.0,MORRISVILLE,VT,60.3
19194,201610.0,MORRISVILLE,VT,47.8
19195,201611.0,MORRISVILLE,VT,37.1
19196,201612.0,MORRISVILLE,VT,M
19197,201501.0,FRYEBURG,ME,15.0
19198,201502.0,FRYEBURG,ME,8.3
19199,201503.0,FRYEBURG,ME,25.2
19200,201504.0,FRYEBURG,ME,42.0
19201,201505.0,FRYEBURG,ME,60.2
19202,201506.0,FRYEBURG,ME,61.3
19203,201507.0,FRYEBURG,ME,68.0
19204,201508.0,FRYEBURG,ME,69.6
19205,201509.0,FRYEBURG,ME,63.6
19206,201510.0,FRYEBURG,ME,45.6
19207,201511.0,FRYEBURG,ME,39.7
19208,201512.0,FRYEBURG,ME,35.1
19209,201601.0,FRYEBURG,ME,23.1
19210,201602.0,FRYEBURG,ME,25.0
19211,201603.0,FRYEBURG,ME,35.1
19212,201604.0,FRYEBURG,ME,41.0
19213,201605.0,FRYEBURG,ME,55.8
19214,201606.0,FRYEBURG,ME,63.0
19215,201607.0,FRYEBURG,ME,M
19216,201608.0,FRYEBURG,ME,68.9
19217,201609.0,FRYEBURG,ME,61.3
19218,201610.0,FRYEBURG,ME,48.1
19219,201611.0,FRYEBURG,ME,37.8
19220,201612.0,FRYEBURG,ME,M
19221,201501.0,FULTON,NY,17.9
19222,201502.0,FULTON,NY,11.4
19223,201503.0,FULTON,NY,26.4
19224,201504.0,FULTON,NY,45.0
19225,201505.0,FULTON,NY,62.4
19226,201506.0,FULTON,NY,64.1
19227,201507.0,FULTON,NY,69.0
19228,201508.0,FULTON,NY,69.2
19229,201509.0,FULTON,NY,66.5
19230,201510.0,FULTON,NY,49.0
19231,201511.0,FULTON,NY,45.0
19232,201512.0,FULTON,NY,41.2
19233,201601.0,FULTON,NY,27.6
19234,201602.0,FULTON,NY,29.6
19235,201603.0,FULTON,NY,41.2
19236,201604.0,FULTON,NY,43.3
19237,201605.0,FULTON,NY,59.1
19238,201606.0,FULTON,NY,67.1
19239,201607.0,FULTON,NY,M
19240,201608.0,FULTON,NY,74.5
19241,201609.0,FULTON,NY,64.3
19242,201610.0,FULTON,NY,52.4
19243,201611.0,FULTON,NY,42.8
19244,201612.0,FULTON,NY,M
19245,201501.0,TAUNTON,MA,25.6
19246,201502.0,TAUNTON,MA,17.2
19247,201503.0,TAUNTON,MA,31.6
19248,201504.0,TAUNTON,MA,47.4
19249,201505.0,TAUNTON,MA,61.5
19250,201506.0,TAUNTON,MA,64.0
19251,201507.0,TAUNTON,MA,72.3
19252,201508.0,TAUNTON,MA,72.4
19253,201509.0,TAUNTON,MA,66.3
19254,201510.0,TAUNTON,MA,51.7
19255,201511.0,TAUNTON,MA,46.0
19256,201512.0,TAUNTON,MA,45.6
19257,201601.0,TAUNTON,MA,31.2
19258,201602.0,TAUNTON,MA,34.1
19259,201603.0,TAUNTON,MA,43.1
19260,201604.0,TAUNTON,MA,48.3
19261,201605.0,TAUNTON,MA,59.1
19262,201606.0,TAUNTON,MA,67.3
19263,201607.0,TAUNTON,MA,M
19264,201608.0,TAUNTON,MA,72.9
19265,201609.0,TAUNTON,MA,65.3
19266,201610.0,TAUNTON,MA,53.3
19267,201611.0,TAUNTON,MA,43.7
19268,201612.0,TAUNTON,MA,M
19269,201501.0,PENN YAN,NY,19.8
19270,201502.0,PENN YAN,NY,11.8
19271,201503.0,PENN YAN,NY,29.6
19272,201504.0,PENN YAN,NY,46.6
19273,201505.0,PENN YAN,NY,64.0
19274,201506.0,PENN YAN,NY,65.7
19275,201507.0,PENN YAN,NY,70.3
19276,201508.0,PENN YAN,NY,69.4
19277,201509.0,PENN YAN,NY,67.3
19278,201510.0,PENN YAN,NY,50.6
19279,201511.0,PENN YAN,NY,46.1
19280,201512.0,PENN YAN,NY,41.8
19281,201601.0,PENN YAN,NY,28.3
19282,201602.0,PENN YAN,NY,29.4
19283,201603.0,PENN YAN,NY,40.8
19284,201604.0,PENN YAN,NY,42.2
19285,201605.0,PENN YAN,NY,57.9
19286,201606.0,PENN YAN,NY,67.6
19287,201607.0,PENN YAN,NY,M
19288,201608.0,PENN YAN,NY,73.5
19289,201609.0,PENN YAN,NY,66.4
19290,201610.0,PENN YAN,NY,53.4
19291,201611.0,PENN YAN,NY,44.6
19292,201612.0,PENN YAN,NY,M
19293,201501.0,ANDOVER,NJ,23.2
19294,201502.0,ANDOVER,NJ,15.8
19295,201503.0,ANDOVER,NJ,31.6
19296,201504.0,ANDOVER,NJ,48.8
19297,201505.0,ANDOVER,NJ,64.3
19298,201506.0,ANDOVER,NJ,67.5
19299,201507.0,ANDOVER,NJ,72.3
19300,201508.0,ANDOVER,NJ,70.8
19301,201509.0,ANDOVER,NJ,67.3
19302,201510.0,ANDOVER,NJ,51.1
19303,201511.0,ANDOVER,NJ,46.5
19304,201512.0,ANDOVER,NJ,44.3
19305,201601.0,ANDOVER,NJ,28.2
19306,201602.0,ANDOVER,NJ,32.3
19307,201603.0,ANDOVER,NJ,44.4
19308,201604.0,ANDOVER,NJ,48.6
19309,201605.0,ANDOVER,NJ,59.5
