,imdbID,Language,Genre,Awards,Awards_won,Awards_nominated,Prime_Awards_nominated,Oscar_Awards_nominated,Golden_Globe_Awards_nominated,BAFTA_Awards_nominated,Other_Awards,Prime_Awards_won,Oscar_Awards_won,Golden_Globe_Awards_won,BAFTA_Awards_won
443,tt1529670,English,Documentary,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,tt1534042,Icelandic,Short,1 win.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,tt1538426,Portuguese,Crime,1 win & 2 nominations.,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446,tt1546653,English; Korean; Danish,Documentary; Comedy,1 win & 3 nominations.,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,tt1560160,Spanish,Thriller,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,tt1564585,English,Action; Sci-Fi; Thriller,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,tt1567138,English,Short; Drama,1 win.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,tt1568921,Japanese; English,Animation; Adventure; Family,11 wins & 6 nominations.,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,tt1568922,Dutch,Documentary; Comedy,1 win.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452,tt1574668,Finnish,Documentary,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,tt1586081,English,Music; Reality-TV,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,tt1590089,Japanese,Drama; Thriller,8 wins & 17 nominations.,8.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,tt1613063,English,Reality-TV,1 win.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,tt1615929,Portuguese,Drama,4 nominations.,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,tt1621444,English,Documentary; Biography,1 win & 12 nominations.,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,tt1622696,English,Animation; Action; Family,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,tt1625572,Portuguese,Comedy,6 nominations.,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,tt1667838,Hindi,Comedy; Drama; Romance,9 nominations.,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,tt1668912,English,Sport,1 win & 1 nomination.,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,tt1686898,Czech,Documentary,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463,tt1690134,Filipino,Short; Drama,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,tt1691338,English; Spanish,Animation; Comedy; Sci-Fi,Nominated for 1 Primetime Emmy. Another 1 win & 2 nominations.,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
465,tt1691832,Mandarin; Cantonese; Japanese,Action; Sci-Fi; Thriller,3 nominations.,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,tt1697785,English,Action; Drama; Sci-Fi,1 win & 1 nomination.,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467,tt1706670,French,Animation,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468,tt1733291,English,Adult,5 wins & 11 nominations.,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469,tt1743384,Portuguese,Drama; History; Mystery,3 wins & 11 nominations.,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470,tt1748326,English,Animation,4 wins & 7 nominations.,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471,tt1758756,English,Short; Comedy; Drama,1 win & 1 nomination.,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,tt1763350,English,Comedy,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,tt1769411,English,Crime; Drama,6 wins & 11 nominations.,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474,tt1773120,English,Comedy,1 win.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475,tt1776812,English,Short; Action; Sci-Fi,1 win.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476,tt1785689,German,Documentary; Sport,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,tt1787281,German; English,,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,tt1792070,Albanian,Short; Drama; Family,4 wins.,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
479,tt1805761,Spanish,Comedy,1 win & 3 nominations.,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,tt1811377,Danish,Animation; Short; Comedy,5 nominations.,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481,tt1820766,English,Action; Drama; Horror,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,tt1825006,,Short; Comedy; Drama,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483,tt1826832,Spanish,Documentary; Music,1 win.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,tt1863034,English,Documentary; Talk-Show,4 nominations.,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,tt1876552,English; Irish,Drama; History,1 win.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,tt1887969,Portuguese,Comedy; Romance,3 wins & 7 nominations.,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,tt1929482,English,Sport,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,tt1995532,English,Comedy,1 win.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,tt2094217,Portuguese,Comedy; Game-Show; Talk-Show,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,tt2184186,English,Comedy; Game-Show; Sport,1 win & 1 nomination.,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491,tt2396815,Arabic,Drama; History,2 wins.,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492,tt2700330,Spanish,Documentary; Biography; Sport,3 nominations.,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493,tt4146594,Persian,Documentary,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494,tt4208288,Filipino,Documentary,4 nominations.,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495,tt4209028,Filipino; Tagalog,News,5 nominations.,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496,tt4353976,English,,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,tt0337692,English; French,Adventure; Drama; Romance,2 wins & 4 nominations.,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,tt0448694,English; Spanish,Animation; Action; Adventure,Nominated for 1 Oscar. Another 7 wins & 42 nominations.,7.0,43.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
499,tt0848228,English; Russian,Action; Sci-Fi,Nominated for 1 Oscar. Another 34 wins & 75 nominations.,34.0,76.0,0.0,1.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0
500,tt1024648,English; Persian,Biography; Drama; History,Won 3 Oscars. Another 92 wins & 150 nominations.,95.0,150.0,0.0,0.0,0.0,0.0,92.0,0.0,3.0,0.0,0.0
501,tt1164982,English,Thriller,1 win.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,tt1201607,English,Adventure; Drama; Fantasy,Nominated for 3 Oscars. Another 46 wins & 87 nominations.,46.0,90.0,0.0,3.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0
503,tt1268799,English,Adventure; Comedy,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,tt1270798,English; German; French; Spanish; Russian,Action; Adventure; Sci-Fi,20 wins & 35 nominations.,20.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,tt1324999,English; Portuguese,Adventure; Drama; Fantasy,11 wins & 21 nominations.,11.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,tt1325019,English,Drama,2 wins & 3 nominations.,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,tt1340800,English; Russian; Hungarian; French,Drama; Mystery; Thriller,Nominated for 3 Oscars. Another 34 wins & 88 nominations.,34.0,91.0,0.0,3.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0
508,tt1418380,English; Dutch; Chinese; Hindi; Zulu,Drama,1 win & 4 nominations.,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,tt1438539,Dutch,Drama,2 wins & 1 nomination.,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,tt1441326,English,Drama; Mystery; Thriller,22 wins & 68 nominations.,22.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,tt1472464,French; Estonian,Drama,1 win & 4 nominations.,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,tt1527186,English,Drama,32 wins & 86 nominations.,32.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513,tt1541874,English,Drama; Sci-Fi,2 wins & 1 nomination.,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,tt1563738,English,Drama; Romance,1 win & 2 nominations.,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,tt1564349,English,Drama; Family,2 wins & 4 nominations.,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516,tt1584923,English,Documentary; Music,1 win & 1 nomination.,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,tt1596343,English; Portuguese; Spanish; Italian,Action; Crime; Thriller,8 wins & 19 nominations.,8.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,tt1596346,English,Biography; Drama; Family,1 win & 12 nominations.,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,tt1611224,English,Action; Fantasy; Horror,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520,tt1624996,English,Drama; Horror; Thriller,2 wins & 1 nomination.,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,tt1637725,English; Ukrainian,Animation; Comedy; Fantasy,Nominated for 1 Oscar. Another 13 wins & 26 nominations.,13.0,27.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0
522,tt1650062,English,Mystery; Sci-Fi; Thriller,11 wins & 62 nominations.,11.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,tt1650536,German; English,Adventure; Comedy,3 wins & 2 nominations.,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524,tt1677734,Swedish,Drama,1 win & 1 nomination.,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,tt1694570,English,Horror,1 win.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,tt1699114,English,Animation; Action; Sci-Fi,1 win & 1 nomination.,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,tt1712502,Italian,Mystery; Sci-Fi; Thriller,2 nominations.,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,tt1715802,English,Documentary; Drama; Family,5 wins & 6 nominations.,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529,tt1720254,Hindi; Panjabi,Comedy; Drama; Romance,1 win & 1 nomination.,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,tt1728102,English,Action; Crime; Drama,2 wins & 6 nominations.,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,tt1730374,English,Thriller,2 wins & 2 nominations.,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,tt1735335,English,Documentary; Drama; History,1 win & 1 nomination.,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,tt1742028,Japanese,Drama,1 win.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,tt1753561,English,Short; Comedy; Romance,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,tt1753846,English; Persian,Documentary; Sport,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,tt1754795,French,Drama,2 nominations.,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537,tt1772240,English,Horror; Mystery; Sci-Fi,1 win & 1 nomination.,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,tt1772752,English,Comedy; Drama; Family,7 wins & 12 nominations.,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,tt1784167,Spanish,Drama,3 wins & 2 nominations.,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540,tt1786704,English,Comedy,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541,tt1787777,English,Documentary,3 wins & 9 nominations.,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542,tt1787989,Portuguese,Comedy,4 nominations.,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,tt1790914,English,Animation; Comedy,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,tt1792621,English,Documentary; Action; Comedy,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545,tt1810633,English,Animation; Comedy; Family,1 win.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,tt1811399,English,Comedy; News,3 nominations.,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,tt1819781,English,Comedy,2 nominations.,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,tt1828246,English,Action; Drama; Thriller,Nominated for 2 Primetime Emmys. Another 1 win & 1 nomination.,1.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
549,tt1838775,English,Talk-Show,1 win & 2 nominations.,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550,tt1840973,French,Crime; Drama,9 wins & 2 nominations.,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551,tt1845307,English; Korean; Yiddish; Hebrew; Spanish; Arabic; Ukrainian,Comedy,Won 1 Primetime Emmy. Another 2 wins & 20 nominations.,3.0,20.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
552,tt1851101,French,Drama,2 wins.,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553,tt1853009,English,Documentary,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554,tt1863305,Spanish,Horror; Thriller,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,tt1877740,English,Comedy; Drama,Nominated for 1 Primetime Emmy. Another 1 win & 26 nominations.,1.0,27.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
556,tt1884501,Spanish,Drama,1 win.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,tt1891892,Dutch,Thriller,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
558,tt1899111,English,Short; Action; Adventure,2 wins & 1 nomination.,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
559,tt1907676,Korean,Short; Action; Drama,3 nominations.,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
560,tt1909841,Filipino; Tagalog,Drama,2 nominations.,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561,tt1922777,English,Horror; Mystery,3 wins & 13 nominations.,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562,tt1922836,Spanish,Reality-TV,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
563,tt1924273,Spanish; English,Adventure; Comedy; Fantasy,3 wins & 1 nomination.,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
564,tt1930271,Portuguese,Short; Drama,6 wins & 13 nominations.,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
565,tt1942152,Finnish,Talk-Show,1 win.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566,tt1948209,Portuguese; French; Russian,Biography; Drama; Romance,3 wins & 2 nominations.,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567,tt1951319,German,Game-Show,1 win & 2 nominations.,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568,tt1955162,English,Documentary,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
569,tt1959644,Portuguese,Comedy; Romance,2 wins & 6 nominations.,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
570,tt1967616,English,Adult,2 nominations.,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
571,tt1979230,Hungarian,Short,1 win & 1 nomination.,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
572,tt1986005,English,Short; Comedy; Drama,1 win.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
573,tt1989646,English,Comedy; Drama; Music,10 wins & 5 nominations.,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,tt1990380,English; Spanish,Documentary,1 win.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575,tt2005238,English,Short; Thriller,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
576,tt2006939,English,Reality-TV,2 nominations.,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577,tt2007504,English,Short; Drama; Horror,1 win.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
578,tt2011271,English,Documentary; Comedy; History,2 nominations.,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
579,tt2011471,Spanish,Drama,2 wins & 1 nomination.,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580,tt2012041,English,Short; Romance; Sci-Fi,2 nominations.,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581,tt2017030,English,Short; Drama; News,1 win.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582,tt2055820,Catalan,News; Talk-Show,1 win.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583,tt2059177,,Short; Comedy; Drama,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
584,tt2059323,Swiss German,Documentary,1 win & 1 nomination.,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,tt2066980,English,Short; Drama,4 wins.,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586,tt2070791,English,Action; Adventure; Drama,Won 1 Primetime Emmy. Another 3 wins & 11 nominations.,4.0,11.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0
587,tt2072241,Swedish,Drama,2 wins & 5 nominations.,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588,tt2072899,Portuguese,Short; Drama,1 win.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589,tt2088920,English,Short; Thriller,1 win.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
590,tt2088993,English,Sport,1 win.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591,tt2093350,Portuguese,Comedy; Talk-Show,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592,tt2094209,English,Comedy,3 nominations.,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
593,tt2104412,English,Action; Crime; Mystery,6 nominations.,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
594,tt2106460,Italian,Comedy,4 wins & 4 nominations.,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
595,tt2107893,English,Adventure; Comedy; Family,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
596,tt2109059,English,Documentary; War,2 wins.,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597,tt2111452,English,Short; Sci-Fi,1 win.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598,tt2111684,Hebrew,Action; Crime,1 win & 2 nominations.,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599,tt2116841,English,Adult,2 nominations.,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600,tt2118720,Filipino; Tagalog,Horror; Mystery,2 wins & 27 nominations.,2.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601,tt2124003,Arabic,Documentary,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
602,tt2134254,German,Comedy,3 wins & 1 nomination.,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603,tt2136972,English,Comedy; Drama,2 wins.,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
604,tt2158609,English,Short; Comedy; Drama,1 win.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605,tt2158640,English,Documentary; Short,Won 1 Primetime Emmy. Another 4 nominations.,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
606,tt2164114,Korean,Short; Drama,1 win.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
607,tt2164274,English,Comedy,2 wins & 4 nominations.,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
608,tt2166160,Portuguese,Drama; Sport,1 win.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609,tt2167895,Portuguese,Drama,13 wins & 7 nominations.,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610,tt2170687,English,Comedy,2 wins & 5 nominations.,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611,tt2187850,Spanish,Biography; Crime; Drama,3 wins.,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
612,tt2191148,English,Drama,2 wins & 5 nominations.,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
613,tt2193209,English,Sport,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
614,tt2197536,,Game-Show; Music; Reality-TV,2 nominations.,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
615,tt2197566,Hebrew,Drama,13 wins & 5 nominations.,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
616,tt2197797,English,Drama; Fantasy; Mystery,2 nominations.,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
617,tt2243407,Portuguese,Short; Drama,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618,tt2258787,Hebrew,Drama,1 win & 1 nomination.,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
619,tt2261391,English,Action; Drama,4 wins & 16 nominations.,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620,tt2262521,Korean,Drama,3 nominations.,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621,tt2265154,English,Documentary; Biography,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
622,tt2266639,English,Comedy,1 win.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623,tt2287993,English,Documentary,1 win.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624,tt2339875,Japanese,Animation; Action; Romance,1 win & 4 nominations.,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625,tt2342389,English,Adult,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
626,tt2354136,English,Talk-Show,1 win & 1 nomination.,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
627,tt2359171,Portuguese,Documentary,2 wins & 2 nominations.,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
